epoch	training_loss	validation_loss	validation_token_accuracy	metabolite_coverage_score	top_1_metabolite_score	lr-Adam
161	0.033886675	0.39301395	0.9544074	0.4943798	0.4784226	0.00021497789
162	0.009407865	0.39192456	0.9540967	0.49135044	0.4780506	0.00021497789
163	0.020761816	0.3929289	0.95430136	0.4950618	0.4858631	0.00021497789
164	0.021365335	0.39485902	0.9540971	0.4950618	0.48846728	0.00015310844
165	0.02299941	0.39840272	0.9538042	0.4898535	0.4940476	0.00015310844
166	0.024859494	0.4006259	0.9541209	0.49245766	0.4966518	0.00015310844
167	0.017260099	0.40088168	0.95463216	0.49543384	0.50967264	0.00015310844
168	0.021931652	0.40029782	0.954532	0.49543384	0.49925596	0.00015310844
169	0.018640235	0.39743218	0.9545152	0.49555784	0.4966518	0.00015310844
170	0.020829562	0.39451724	0.9542549	0.49555784	0.5014881	0.00015310844
171	0.017018154	0.39367783	0.9544686	0.49245766	0.5014881	0.00010011944
172	0.021500994	0.39528495	0.9545361	0.48886144	0.50706846	0.00010011944
173	0.025374254	0.39733943	0.95478046	0.48886144	0.50446427	0.00010011944
174	0.023031933	0.3980603	0.9549045	0.48938227	0.50186014	0.00010011944
175	0.01779893	0.3988899	0.95495975	0.4933505	0.51227677	0.00010011944
176	0.022057332	0.3991165	0.95495975	0.4933505	0.51227677	0.00010011944
177	0.013137914	0.39944872	0.9548098	0.4959547	0.51488096	0.00010011944
178	0.011486888	0.39925942	0.9544377	0.4959547	0.51488096	5.7367404e-05
179	0.01530274	0.39853436	0.95444614	0.49725676	0.51488096	5.7367404e-05
180	0.018369235	0.39745718	0.95438033	0.4946526	0.51488096	5.7367404e-05
181	0.0165347	0.39699036	0.9547173	0.4946526	0.51488096	5.7367404e-05
182	0.012199792	0.3969574	0.95458066	0.4946526	0.50967264	5.7367404e-05
183	0.008528617	0.39694673	0.9547671	0.49725676	0.51227677	5.7367404e-05
184	0.024561824	0.39693758	0.95475864	0.49986094	0.51227677	5.7367404e-05
185	0.016011745	0.39678246	0.95470375	0.49725676	0.51488096	2.5946782e-05
186	0.010447136	0.39686394	0.9545848	0.49725676	0.51748514	2.5946782e-05
187	0.021853253	0.39699024	0.9543853	0.49725676	0.51748514	2.5946782e-05
188	0.01866739	0.39698136	0.9544406	0.49725676	0.51227677	2.5946782e-05
189	0.018348457	0.3968568	0.9544318	0.49725676	0.51227677	2.5946782e-05
190	0.01749839	0.3966835	0.9544318	0.4993401	0.51227677	2.5946782e-05
191	0.024218384	0.39656022	0.9543765	0.4993401	0.50967264	2.5946782e-05
192	0.016176544	0.39643836	0.9544318	0.4993401	0.51227677	6.661939e-06
193	0.013150145	0.39639765	0.95436347	0.4993401	0.51227677	6.661939e-06
194	0.029550428	0.39635563	0.95436347	0.4993401	0.51748514	6.661939e-06
195	0.018583423	0.39627305	0.95436347	0.4993401	0.51227677	6.661939e-06
196	0.014716652	0.39626816	0.95436347	0.4993401	0.51748514	6.661939e-06
197	0.022205317	0.39628425	0.95436347	0.4993401	0.52008927	6.661939e-06
198	0.012028856	0.39628088	0.95436347	0.4993401	0.51748514	6.661939e-06
199	0.01575741	0.39629102	0.95436347	0.4993401	0.51748514	6.56546e-09
