epoch	training_loss	validation_loss	validation_token_accuracy	metabolite_coverage_score	top_1_metabolite_score	lr-Adam
141	0.10764543	0.38399047	0.94406134	0.3306707	0.45684522	0.00041814864
142	0.1163637	0.3920844	0.94444215	0.32223818	0.45200893	0.00041814864
143	0.105935745	0.39288068	0.944387	0.32037804	0.4356399	0.00041814864
144	0.082563795	0.38632166	0.94415104	0.3226102	0.46205357	0.00041814864
145	0.09931498	0.3801504	0.94332004	0.32930663	0.46949404	0.00041814864
146	0.100453824	0.38707453	0.9441954	0.32967865	0.47247022	0.00041814864
147	0.10434086	0.39474025	0.9440329	0.32707447	0.45275298	0.00041814864
148	0.092919916	0.39666188	0.9439794	0.32112208	0.46205357	0.00041814864
149	0.10367861	0.39739797	0.9443632	0.32112208	0.46205357	0.00028495595
150	0.07796445	0.39704067	0.9444551	0.32149413	0.46986607	0.00028495595
151	0.08727257	0.39757282	0.9442855	0.329009	0.46949404	0.00028495595
152	0.09588033	0.39609337	0.9442852	0.3307451	0.45052084	0.00028495595
153	0.11370655	0.39486757	0.9442347	0.33241922	0.45572916	0.00028495595
154	0.08415802	0.39506614	0.9434007	0.32026643	0.47730654	0.00028495595
155	0.103843465	0.40014833	0.9431485	0.3228706	0.4720982	0.00028495595
156	0.08609611	0.40541533	0.9429784	0.32093608	0.46168154	0.00028495595
157	0.11167815	0.40713704	0.9427378	0.32093608	0.4609375	0.00028495595
158	0.10861991	0.40524775	0.9427704	0.30940333	0.4654018	0.00028495595
159	0.09692305	0.40503398	0.94300246	0.30940333	0.47135416	0.00028495595
160	0.09958243	0.40468878	0.943432	0.31591377	0.46354166	0.00028495595
161	0.08220519	0.40326273	0.94331026	0.32155612	0.46354166	0.00028495595
162	0.12618107	0.40223458	0.9432446	0.32484233	0.45833334	0.00016853072
163	0.107102945	0.40206712	0.94362384	0.32484233	0.45572916	0.00016853072
164	0.12041757	0.4017229	0.9436614	0.31822032	0.46614584	0.00016853072
165	0.084060356	0.40215775	0.94410944	0.32231256	0.46168154	0.00016853072
166	0.095814705	0.40277964	0.9440051	0.32075006	0.46168154	0.00016853072
167	0.10720221	0.40238145	0.9443611	0.32112208	0.4668899	0.00016853072
168	0.09529714	0.40152365	0.94490707	0.32372627	0.4668899	0.00016853072
169	0.09542996	0.4011412	0.9451747	0.32112208	0.46949404	0.00016853072
170	0.11545153	0.40117756	0.94467735	0.31554174	0.4668899	0.00016853072
171	0.09883278	0.40185642	0.9446318	0.31293756	0.45833334	0.00016853072
172	0.09908659	0.402646	0.94456005	0.3181459	0.453125	0.00016853072
173	0.098857656	0.4026732	0.9444757	0.3259584	0.453125	0.00016853072
174	0.10534438	0.40317875	0.9446216	0.3244703	0.453125	7.795084e-05
175	0.12445939	0.40444624	0.9444799	0.3166578	0.45052084	7.795084e-05
176	0.09676008	0.40550217	0.9440371	0.3088453	0.44791666	7.795084e-05
177	0.092279844	0.40597808	0.94442004	0.31144947	0.44791666	7.795084e-05
178	0.081232354	0.40597463	0.94444156	0.30624115	0.44791666	7.795084e-05
179	0.118141785	0.4059155	0.94418246	0.3088453	0.45052084	7.795084e-05
180	0.0962427	0.40568244	0.94418705	0.3088453	0.45052084	7.795084e-05
181	0.11757667	0.40559584	0.9442482	0.30921733	0.45052084	7.795084e-05
182	0.08783639	0.40522096	0.94443417	0.3118215	0.45052084	7.795084e-05
183	0.10895818	0.40466526	0.94461656	0.3118215	0.45052084	7.795084e-05
184	0.09310845	0.40443796	0.94480515	0.31330958	0.45052084	7.795084e-05
185	0.09584535	0.40422964	0.9447997	0.31330958	0.4609375	7.795084e-05
186	0.11098145	0.40387502	0.9448	0.31330958	0.4609375	7.795084e-05
187	0.10433195	0.40368965	0.94463325	0.31070542	0.4609375	2.0278963e-05
188	0.101359405	0.40370348	0.94471455	0.31070542	0.46614584	2.0278963e-05
189	0.09969034	0.40386674	0.94476986	0.31070542	0.46614584	2.0278963e-05
190	0.09291273	0.4040191	0.944707	0.31070542	0.46614584	2.0278963e-05
191	0.108248346	0.40409425	0.94476223	0.31070542	0.46614584	2.0278963e-05
192	0.10147465	0.4041865	0.94476223	0.30921733	0.46614584	2.0278963e-05
193	0.11689323	0.40426582	0.94476223	0.30921733	0.46614584	2.0278963e-05
194	0.114696786	0.40432143	0.94476223	0.30921733	0.46614584	2.0278963e-05
195	0.08404461	0.40438396	0.94476223	0.30921733	0.46614584	2.0278963e-05
196	0.11455564	0.4044166	0.94482595	0.30921733	0.46614584	2.0278963e-05
197	0.098694734	0.40446287	0.94482595	0.30921733	0.46614584	2.0278963e-05
198	0.08590958	0.4044671	0.94476223	0.30921733	0.46614584	2.0278963e-05
199	0.096525185	0.4044543	0.94482595	0.30921733	0.46614584	1.1848303e-08
